SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,Year,Population
50,2,3,17,83,Illinois,Jersey County,2014,22492
50,2,3,17,85,Illinois,Jo Daviess County,2014,22341
50,2,3,17,87,Illinois,Johnson County,2014,12887
50,2,3,17,89,Illinois,Kane County,2014,525625
50,2,3,17,91,Illinois,Kankakee County,2014,111883
50,2,3,17,93,Illinois,Kendall County,2014,121374
50,2,3,17,95,Illinois,Knox County,2014,51944
50,2,3,17,97,Illinois,Lake County,2014,704294
50,2,3,17,99,Illinois,LaSalle County,2014,111660
50,2,3,17,101,Illinois,Lawrence County,2014,16562
50,2,3,17,103,Illinois,Lee County,2014,34910
50,2,3,17,105,Illinois,Livingston County,2014,37036
50,2,3,17,107,Illinois,Logan County,2014,29660
50,2,3,17,109,Illinois,McDonough County,2014,31799
50,2,3,17,111,Illinois,McHenry County,2014,307404
50,2,3,17,113,Illinois,McLean County,2014,174105
50,2,3,17,115,Illinois,Macon County,2014,108515
50,2,3,17,117,Illinois,Macoupin County,2014,46208
50,2,3,17,119,Illinois,Madison County,2014,266566
50,2,3,17,121,Illinois,Marion County,2014,38555
50,2,3,17,123,Illinois,Marshall County,2014,11966
50,2,3,17,125,Illinois,Mason County,2014,14103
50,2,3,17,127,Illinois,Massac County,2014,14756
50,2,3,17,129,Illinois,Menard County,2014,12508
50,2,3,17,131,Illinois,Mercer County,2014,15901
50,2,3,17,133,Illinois,Monroe County,2014,33540
50,2,3,17,135,Illinois,Montgomery County,2014,29449
50,2,3,17,137,Illinois,Morgan County,2014,34673
50,2,3,17,139,Illinois,Moultrie County,2014,14751
50,2,3,17,141,Illinois,Ogle County,2014,51931
50,2,3,17,143,Illinois,Peoria County,2014,187512
50,2,3,17,145,Illinois,Perry County,2014,21541
50,2,3,17,147,Illinois,Piatt County,2014,16409
50,2,3,17,149,Illinois,Pike County,2014,15956
50,2,3,17,151,Illinois,Pope County,2014,4375
50,2,3,17,153,Illinois,Pulaski County,2014,5797
50,2,3,17,155,Illinois,Putnam County,2014,5832
50,2,3,17,157,Illinois,Randolph County,2014,33138
50,2,3,17,159,Illinois,Richland County,2014,16020
50,2,3,17,161,Illinois,Rock Island County,2014,147035
50,2,3,17,163,Illinois,St. Clair County,2014,265941
50,2,3,17,165,Illinois,Saline County,2014,24496
50,2,3,17,167,Illinois,Sangamon County,2014,199184
50,2,3,17,169,Illinois,Schuyler County,2014,7261
50,2,3,17,171,Illinois,Scott County,2014,5170
50,2,3,17,173,Illinois,Shelby County,2014,22102
50,2,3,17,175,Illinois,Stark County,2014,5601
50,2,3,17,177,Illinois,Stephenson County,2014,46269
50,2,3,17,179,Illinois,Tazewell County,2014,135353
50,2,3,17,181,Illinois,Union County,2014,17402
50,2,3,17,183,Illinois,Vermilion County,2014,79783
50,2,3,17,185,Illinois,Wabash County,2014,11599
50,2,3,17,187,Illinois,Warren County,2014,17712
50,2,3,17,189,Illinois,Washington County,2014,14392
50,2,3,17,191,Illinois,Wayne County,2014,16594
50,2,3,17,193,Illinois,White County,2014,14265
50,2,3,17,195,Illinois,Whiteside County,2014,57021
50,2,3,17,197,Illinois,Will County,2014,685158
50,2,3,17,199,Illinois,Williamson County,2014,67412
50,2,3,17,201,Illinois,Winnebago County,2014,288695
50,2,3,17,203,Illinois,Woodford County,2014,39052
40,2,3,18,0,Indiana,Indiana,2014,6593644
50,2,3,18,1,Indiana,Adams County,2014,34758
50,2,3,18,3,Indiana,Allen County,2014,365147
50,2,3,18,5,Indiana,Bartholomew County,2014,80497
50,2,3,18,7,Indiana,Benton County,2014,8720
50,2,3,18,9,Indiana,Blackford County,2014,12347
50,2,3,18,11,Indiana,Boone County,2014,61631
50,2,3,18,13,Indiana,Brown County,2014,14944
50,2,3,18,15,Indiana,Carroll County,2014,19953
50,2,3,18,17,Indiana,Cass County,2014,38487
50,2,3,18,19,Indiana,Clark County,2014,114035
50,2,3,18,21,Indiana,Clay County,2014,26430
50,2,3,18,23,Indiana,Clinton County,2014,32462
50,2,3,18,25,Indiana,Crawford County,2014,10668
50,2,3,18,27,Indiana,Daviess County,2014,32680
50,2,3,18,29,Indiana,Dearborn County,2014,49418
50,2,3,18,31,Indiana,Decatur County,2014,26416
50,2,3,18,33,Indiana,DeKalb County,2014,42428
50,2,3,18,35,Indiana,Delaware County,2014,116487
50,2,3,18,37,Indiana,Dubois County,2014,42297
50,2,3,18,39,Indiana,Elkhart County,2014,201423
50,2,3,18,41,Indiana,Fayette County,2014,23442
50,2,3,18,43,Indiana,Floyd County,2014,76094
50,2,3,18,45,Indiana,Fountain County,2014,16693
50,2,3,18,47,Indiana,Franklin County,2014,22982
50,2,3,18,49,Indiana,Fulton County,2014,20517
50,2,3,18,51,Indiana,Gibson County,2014,33723
50,2,3,18,53,Indiana,Grant County,2014,68326
50,2,3,18,55,Indiana,Greene County,2014,32646
50,2,3,18,57,Indiana,Hamilton County,2014,302772
50,2,3,18,59,Indiana,Hancock County,2014,71754
50,2,3,18,61,Indiana,Harrison County,2014,39173
50,2,3,18,63,Indiana,Hendricks County,2014,155845
50,2,3,18,65,Indiana,Henry County,2014,48886
50,2,3,18,67,Indiana,Howard County,2014,82605
50,2,3,18,69,Indiana,Huntington County,2014,36609
50,2,3,18,71,Indiana,Jackson County,2014,43703
50,2,3,18,73,Indiana,Jasper County,2014,33512
50,2,3,18,75,Indiana,Jay County,2014,21139
50,2,3,18,77,Indiana,Jefferson County,2014,32402
50,2,3,18,79,Indiana,Jennings County,2014,27916
50,2,3,18,81,Indiana,Johnson County,2014,147085
50,2,3,18,83,Indiana,Knox County,2014,37961
50,2,3,18,85,Indiana,Kosciusko County,2014,78371
50,2,3,18,87,Indiana,LaGrange County,2014,38435
50,2,3,18,89,Indiana,Lake County,2014,491027
50,2,3,18,91,Indiana,LaPorte County,2014,111735
50,2,3,18,93,Indiana,Lawrence County,2014,45651
50,2,3,18,95,Indiana,Madison County,2014,129736
50,2,3,18,97,Indiana,Marion County,2014,935935
50,2,3,18,99,Indiana,Marshall County,2014,46920
50,2,3,18,101,Indiana,Martin County,2014,10238
50,2,3,18,103,Indiana,Miami County,2014,36070
50,2,3,18,105,Indiana,Monroe County,2014,143403
50,2,3,18,107,Indiana,Montgomery County,2014,38150
50,2,3,18,109,Indiana,Morgan County,2014,69495
50,2,3,18,111,Indiana,Newton County,2014,14087
50,2,3,18,113,Indiana,Noble County,2014,47367
50,2,3,18,115,Indiana,Ohio County,2014,5957
50,2,3,18,117,Indiana,Orange County,2014,19771
50,2,3,18,119,Indiana,Owen County,2014,21019
50,2,3,18,121,Indiana,Parke County,2014,17236
50,2,3,18,123,Indiana,Perry County,2014,19334
50,2,3,18,125,Indiana,Pike County,2014,12490
50,2,3,18,127,Indiana,Porter County,2014,167166
50,2,3,18,129,Indiana,Posey County,2014,25603
50,2,3,18,131,Indiana,Pulaski County,2014,12916
50,2,3,18,133,Indiana,Putnam County,2014,37451
50,2,3,18,135,Indiana,Randolph County,2014,25331
50,2,3,18,137,Indiana,Ripley County,2014,28340
50,2,3,18,139,Indiana,Rush County,2014,16845
50,2,3,18,141,Indiana,St. Joseph County,2014,267848
50,2,3,18,143,Indiana,Scott County,2014,23636
50,2,3,18,145,Indiana,Shelby County,2014,44358
50,2,3,18,147,Indiana,Spencer County,2014,20762
50,2,3,18,149,Indiana,Starke County,2014,22956
50,2,3,18,151,Indiana,Steuben County,2014,34491
50,2,3,18,153,Indiana,Sullivan County,2014,20995
50,2,3,18,155,Indiana,Switzerland County,2014,10564
50,2,3,18,157,Indiana,Tippecanoe County,2014,184433
50,2,3,18,159,Indiana,Tipton County,2014,15405
50,2,3,18,161,Indiana,Union County,2014,7241
50,2,3,18,163,Indiana,Vanderburgh County,2014,181934
50,2,3,18,165,Indiana,Vermillion County,2014,15659
50,2,3,18,167,Indiana,Vigo County,2014,107920
50,2,3,18,169,Indiana,Wabash County,2014,32100
50,2,3,18,171,Indiana,Warren County,2014,8339
50,2,3,18,173,Indiana,Warrick County,2014,60956
50,2,3,18,175,Indiana,Washington County,2014,27886
50,2,3,18,177,Indiana,Wayne County,2014,67378
50,2,3,18,179,Indiana,Wells County,2014,27814
50,2,3,18,181,Indiana,White County,2014,24433
50,2,3,18,183,Indiana,Whitley County,2014,33444
40,2,4,19,0,Iowa,Iowa,2014,3109350
50,2,4,19,1,Iowa,Adair County,2014,7368
50,2,4,19,3,Iowa,Adams County,2014,3877
50,2,4,19,5,Iowa,Allamakee County,2014,14062
50,2,4,19,7,Iowa,Appanoose County,2014,12671
50,2,4,19,9,Iowa,Audubon County,2014,5771
50,2,4,19,11,Iowa,Benton County,2014,25623
50,2,4,19,13,Iowa,Black Hawk County,2014,133390
50,2,4,19,15,Iowa,Boone County,2014,26290
50,2,4,19,17,Iowa,Bremer County,2014,24670
50,2,4,19,19,Iowa,Buchanan County,2014,21131
50,2,4,19,21,Iowa,Buena Vista County,2014,20606
50,2,4,19,23,Iowa,Butler County,2014,14959
50,2,4,19,25,Iowa,Calhoun County,2014,9845
50,2,4,19,27,Iowa,Carroll County,2014,20499
50,2,4,19,29,Iowa,Cass County,2014,13395
50,2,4,19,31,Iowa,Cedar County,2014,18276
50,2,4,19,33,Iowa,Cerro Gordo County,2014,43206
50,2,4,19,35,Iowa,Cherokee County,2014,11801
50,2,4,19,37,Iowa,Chickasaw County,2014,12252
50,2,4,19,39,Iowa,Clarke County,2014,9196
50,2,4,19,41,Iowa,Clay County,2014,16484
50,2,4,19,43,Iowa,Clayton County,2014,17768
50,2,4,19,45,Iowa,Clinton County,2014,47895
50,2,4,19,47,Iowa,Crawford County,2014,17168
50,2,4,19,49,Iowa,Dallas County,2014,77739
50,2,4,19,51,Iowa,Davis County,2014,8756
50,2,4,19,53,Iowa,Decatur County,2014,8209
50,2,4,19,55,Iowa,Delaware County,2014,17395
50,2,4,19,57,Iowa,Des Moines County,2014,40096
50,2,4,19,59,Iowa,Dickinson County,2014,16840
50,2,4,19,61,Iowa,Dubuque County,2014,96481
50,2,4,19,63,Iowa,Emmet County,2014,9821
50,2,4,19,65,Iowa,Fayette County,2014,20290
50,2,4,19,67,Iowa,Floyd County,2014,15999
50,2,4,19,69,Iowa,Franklin County,2014,10433
50,2,4,19,71,Iowa,Fremont County,2014,7030
50,2,4,19,73,Iowa,Greene County,2014,9124
50,2,4,19,75,Iowa,Grundy County,2014,12390
50,2,4,19,77,Iowa,Guthrie County,2014,10686
50,2,4,19,79,Iowa,Hamilton County,2014,15217
50,2,4,19,81,Iowa,Hancock County,2014,11040
50,2,4,19,83,Iowa,Hardin County,2014,17332
50,2,4,19,85,Iowa,Harrison County,2014,14265
50,2,4,19,87,Iowa,Henry County,2014,19834
50,2,4,19,89,Iowa,Howard County,2014,9353
50,2,4,19,91,Iowa,Humboldt County,2014,9636
50,2,4,19,93,Iowa,Ida County,2014,6971
50,2,4,19,95,Iowa,Iowa County,2014,16317
50,2,4,19,97,Iowa,Jackson County,2014,19431
50,2,4,19,99,Iowa,Jasper County,2014,36886
50,2,4,19,101,Iowa,Jefferson County,2014,17793
50,2,4,19,103,Iowa,Johnson County,2014,142730
50,2,4,19,105,Iowa,Jones County,2014,20548
50,2,4,19,107,Iowa,Keokuk County,2014,10283
50,2,4,19,109,Iowa,Kossuth County,2014,15229
50,2,4,19,111,Iowa,Lee County,2014,35059
50,2,4,19,113,Iowa,Linn County,2014,218129
50,2,4,19,115,Iowa,Louisa County,2014,11250
50,2,4,19,117,Iowa,Lucas County,2014,8636
50,2,4,19,119,Iowa,Lyon County,2014,11703
50,2,4,19,121,Iowa,Madison County,2014,15616
50,2,4,19,123,Iowa,Mahaska County,2014,22363
50,2,4,19,125,Iowa,Marion County,2014,33269
50,2,4,19,127,Iowa,Marshall County,2014,40722
50,2,4,19,129,Iowa,Mills County,2014,14760
50,2,4,19,131,Iowa,Mitchell County,2014,10700
50,2,4,19,133,Iowa,Monona County,2014,8899
50,2,4,19,135,Iowa,Monroe County,2014,7958
50,2,4,19,137,Iowa,Montgomery County,2014,10384
50,2,4,19,139,Iowa,Muscatine County,2014,43028
50,2,4,19,141,Iowa,O'Brien County,2014,14042
50,2,4,19,143,Iowa,Osceola County,2014,6231
50,2,4,19,145,Iowa,Page County,2014,15483
50,2,4,19,147,Iowa,Palo Alto County,2014,9120
50,2,4,19,149,Iowa,Plymouth County,2014,24911
50,2,4,19,151,Iowa,Pocahontas County,2014,7097
50,2,4,19,153,Iowa,Polk County,2014,460898
50,2,4,19,155,Iowa,Pottawattamie County,2014,93258
50,2,4,19,157,Iowa,Poweshiek County,2014,18608
50,2,4,19,159,Iowa,Ringgold County,2014,4961
50,2,4,19,161,Iowa,Sac County,2014,10048
50,2,4,19,163,Iowa,Scott County,2014,171310
50,2,4,19,165,Iowa,Shelby County,2014,11878
50,2,4,19,167,Iowa,Sioux County,2014,34635
50,2,4,19,169,Iowa,Story County,2014,95802
50,2,4,19,171,Iowa,Tama County,2014,17309
50,2,4,19,173,Iowa,Taylor County,2014,6175
50,2,4,19,175,Iowa,Union County,2014,12627
50,2,4,19,177,Iowa,Van Buren County,2014,7390
50,2,4,19,179,Iowa,Wapello County,2014,35426
50,2,4,19,181,Iowa,Warren County,2014,47827
50,2,4,19,183,Iowa,Washington County,2014,22029
50,2,4,19,185,Iowa,Wayne County,2014,6376
50,2,4,19,187,Iowa,Webster County,2014,37069
50,2,4,19,189,Iowa,Winnebago County,2014,10556
50,2,4,19,191,Iowa,Winneshiek County,2014,20696
50,2,4,19,193,Iowa,Woodbury County,2014,102292
50,2,4,19,195,Iowa,Worth County,2014,7557
50,2,4,19,197,Iowa,Wright County,2014,12906
40,2,4,20,0,Kansas,Kansas,2014,2900475
50,2,4,20,1,Kansas,Allen County,2014,12892
50,2,4,20,3,Kansas,Anderson County,2014,7881
50,2,4,20,5,Kansas,Atchison County,2014,16523
50,2,4,20,7,Kansas,Barber County,2014,4881
50,2,4,20,9,Kansas,Barton County,2014,27334
50,2,4,20,11,Kansas,Bourbon County,2014,14797
50,2,4,20,13,Kansas,Brown County,2014,9785
50,2,4,20,15,Kansas,Butler County,2014,65861
50,2,4,20,17,Kansas,Chase County,2014,2654
50,2,4,20,19,Kansas,Chautauqua County,2014,3456
50,2,4,20,21,Kansas,Cherokee County,2014,20768
50,2,4,20,23,Kansas,Cheyenne County,2014,2686
50,2,4,20,25,Kansas,Clark County,2014,2114
50,2,4,20,27,Kansas,Clay County,2014,8301
50,2,4,20,29,Kansas,Cloud County,2014,9331
50,2,4,20,31,Kansas,Coffey County,2014,8394
50,2,4,20,33,Kansas,Comanche County,2014,1950
50,2,4,20,35,Kansas,Cowley County,2014,35896
50,2,4,20,37,Kansas,Crawford County,2014,39269
50,2,4,20,39,Kansas,Decatur County,2014,2897
50,2,4,20,41,Kansas,Dickinson County,2014,19305
50,2,4,20,43,Kansas,Doniphan County,2014,7840
50,2,4,20,45,Kansas,Douglas County,2014,116445
50,2,4,20,47,Kansas,Edwards County,2014,3025
50,2,4,20,49,Kansas,Elk County,2014,2696
50,2,4,20,51,Kansas,Ellis County,2014,28963
50,2,4,20,53,Kansas,Ellsworth County,2014,6345
50,2,4,20,55,Kansas,Finney County,2014,37119
50,2,4,20,57,Kansas,Ford County,2014,34930
50,2,4,20,59,Kansas,Franklin County,2014,25531
50,2,4,20,61,Kansas,Geary County,2014,36446
50,2,4,20,63,Kansas,Gove County,2014,2748
50,2,4,20,65,Kansas,Graham County,2014,2557
50,2,4,20,67,Kansas,Grant County,2014,7787
50,2,4,20,69,Kansas,Gray County,2014,6062
50,2,4,20,71,Kansas,Greeley County,2014,1302
50,2,4,20,73,Kansas,Greenwood County,2014,6288
50,2,4,20,75,Kansas,Hamilton County,2014,2659
50,2,4,20,77,Kansas,Harper County,2014,5829
50,2,4,20,79,Kansas,Harvey County,2014,34597
50,2,4,20,81,Kansas,Haskell County,2014,4101
50,2,4,20,83,Kansas,Hodgeman County,2014,1883
50,2,4,20,85,Kansas,Jackson County,2014,13437
50,2,4,20,87,Kansas,Jefferson County,2014,18805
50,2,4,20,89,Kansas,Jewell County,2014,3043
50,2,4,20,91,Kansas,Johnson County,2014,572940
50,2,4,20,93,Kansas,Kearny County,2014,3938
50,2,4,20,95,Kansas,Kingman County,2014,7683
50,2,4,20,97,Kansas,Kiowa County,2014,2532
50,2,4,20,99,Kansas,Labette County,2014,20773
50,2,4,20,101,Kansas,Lane County,2014,1666
50,2,4,20,103,Kansas,Leavenworth County,2014,78554
50,2,4,20,105,Kansas,Lincoln County,2014,3184
50,2,4,20,107,Kansas,Linn County,2014,9536
50,2,4,20,109,Kansas,Logan County,2014,2768
50,2,4,20,111,Kansas,Lyon County,2014,33143
50,2,4,20,113,Kansas,McPherson County,2014,28896
50,2,4,20,115,Kansas,Marion County,2014,12188
50,2,4,20,117,Kansas,Marshall County,2014,9945
50,2,4,20,119,Kansas,Meade County,2014,4357
50,2,4,20,121,Kansas,Miami County,2014,32868
50,2,4,20,123,Kansas,Mitchell County,2014,6248
50,2,4,20,125,Kansas,Montgomery County,2014,34090
50,2,4,20,127,Kansas,Morris County,2014,5664
50,2,4,20,129,Kansas,Morton County,2014,3041
50,2,4,20,131,Kansas,Nemaha County,2014,10087
50,2,4,20,133,Kansas,Neosho County,2014,16325
50,2,4,20,135,Kansas,Ness County,2014,3089
50,2,4,20,137,Kansas,Norton County,2014,5534
50,2,4,20,139,Kansas,Osage County,2014,15970
50,2,4,20,141,Kansas,Osborne County,2014,3752
50,2,4,20,143,Kansas,Ottawa County,2014,6030
50,2,4,20,145,Kansas,Pawnee County,2014,6822
50,2,4,20,147,Kansas,Phillips County,2014,5494
50,2,4,20,149,Kansas,Pottawatomie County,2014,22740
50,2,4,20,151,Kansas,Pratt County,2014,9768
50,2,4,20,153,Kansas,Rawlins County,2014,2543
50,2,4,20,155,Kansas,Reno County,2014,63701
50,2,4,20,157,Kansas,Republic County,2014,4741
50,2,4,20,159,Kansas,Rice County,2014,9971
50,2,4,20,161,Kansas,Riley County,2014,76479
50,2,4,20,163,Kansas,Rooks County,2014,5204
50,2,4,20,165,Kansas,Rush County,2014,3161
50,2,4,20,167,Kansas,Russell County,2014,7007
50,2,4,20,169,Kansas,Saline County,2014,55511
50,2,4,20,171,Kansas,Scott County,2014,4966
50,2,4,20,173,Kansas,Sedgwick County,2014,508968
50,2,4,20,175,Kansas,Seward County,2014,23303
50,2,4,20,177,Kansas,Shawnee County,2014,178567
50,2,4,20,179,Kansas,Sheridan County,2014,2502
50,2,4,20,181,Kansas,Sherman County,2014,6067
50,2,4,20,183,Kansas,Smith County,2014,3729
50,2,4,20,185,Kansas,Stafford County,2014,4281
50,2,4,20,187,Kansas,Stanton County,2014,2141
50,2,4,20,189,Kansas,Stevens County,2014,5840
50,2,4,20,191,Kansas,Sumner County,2014,23384
50,2,4,20,193,Kansas,Thomas County,2014,7836
50,2,4,20,195,Kansas,Trego County,2014,2895
50,2,4,20,197,Kansas,Wabaunsee County,2014,6938
50,2,4,20,199,Kansas,Wallace County,2014,1501
50,2,4,20,201,Kansas,Washington County,2014,5610
50,2,4,20,203,Kansas,Wichita County,2014,2188
50,2,4,20,205,Kansas,Wilson County,2014,8970
50,2,4,20,207,Kansas,Woodson County,2014,3187
50,2,4,20,209,Kansas,Wyandotte County,2014,162246
40,3,6,21,0,Kentucky,Kentucky,2014,4414349
50,3,6,21,1,Kentucky,Adair County,2014,19262
50,3,6,21,3,Kentucky,Allen County,2014,20493
50,3,6,21,5,Kentucky,Anderson County,2014,21868
50,3,6,21,7,Kentucky,Ballard County,2014,8188
50,3,6,21,9,Kentucky,Barren County,2014,43034
50,3,6,21,11,Kentucky,Bath County,2014,12130
50,3,6,21,13,Kentucky,Bell County,2014,27826
50,3,6,21,15,Kentucky,Boone County,2014,126677
50,3,6,21,17,Kentucky,Bourbon County,2014,20055
50,3,6,21,19,Kentucky,Boyd County,2014,48798
50,3,6,21,21,Kentucky,Boyle County,2014,29810
50,3,6,21,23,Kentucky,Bracken County,2014,8359
50,3,6,21,25,Kentucky,Breathitt County,2014,13366
50,3,6,21,27,Kentucky,Breckinridge County,2014,19883
50,3,6,21,29,Kentucky,Bullitt County,2014,78023
50,3,6,21,31,Kentucky,Butler County,2014,12736
50,3,6,21,33,Kentucky,Caldwell County,2014,12848
50,3,6,21,35,Kentucky,Calloway County,2014,38452
50,3,6,21,37,Kentucky,Campbell County,2014,91971
50,3,6,21,39,Kentucky,Carlisle County,2014,4961
50,3,6,21,41,Kentucky,Carroll County,2014,10738
50,3,6,21,43,Kentucky,Carter County,2014,27517
50,3,6,21,45,Kentucky,Casey County,2014,15782
50,3,6,21,47,Kentucky,Christian County,2014,73282
50,3,6,21,49,Kentucky,Clark County,2014,35622
50,3,6,21,51,Kentucky,Clay County,2014,21081
50,3,6,21,53,Kentucky,Clinton County,2014,10203
50,3,6,21,55,Kentucky,Crittenden County,2014,9175
50,3,6,21,57,Kentucky,Cumberland County,2014,6722
50,3,6,21,59,Kentucky,Daviess County,2014,98441
50,3,6,21,61,Kentucky,Edmonson County,2014,12007
50,3,6,21,63,Kentucky,Elliott County,2014,7532
50,3,6,21,65,Kentucky,Estill County,2014,14441
50,3,6,21,67,Kentucky,Fayette County,2014,311784
50,3,6,21,69,Kentucky,Fleming County,2014,14476
50,3,6,21,71,Kentucky,Floyd County,2014,37998
50,3,6,21,73,Kentucky,Franklin County,2014,49725
50,3,6,21,75,Kentucky,Fulton County,2014,6266
50,3,6,21,77,Kentucky,Gallatin County,2014,8636
50,3,6,21,79,Kentucky,Garrard County,2014,16972
50,3,6,21,81,Kentucky,Grant County,2014,24829
50,3,6,21,83,Kentucky,Graves County,2014,37583
50,3,6,21,85,Kentucky,Grayson County,2014,26066
50,3,6,21,87,Kentucky,Green County,2014,11017
50,3,6,21,89,Kentucky,Greenup County,2014,36303
50,3,6,21,91,Kentucky,Hancock County,2014,8681
50,3,6,21,93,Kentucky,Hardin County,2014,108483
50,3,6,21,95,Kentucky,Harlan County,2014,28014
50,3,6,21,97,Kentucky,Harrison County,2014,18636
50,3,6,21,99,Kentucky,Hart County,2014,18512
50,3,6,21,101,Kentucky,Henderson County,2014,46366
50,3,6,21,103,Kentucky,Henry County,2014,15547
50,3,6,21,105,Kentucky,Hickman County,2014,4679
50,3,6,21,107,Kentucky,Hopkins County,2014,46155
50,3,6,21,109,Kentucky,Jackson County,2014,13307
50,3,6,21,111,Kentucky,Jefferson County,2014,761725
50,3,6,21,113,Kentucky,Jessamine County,2014,50871
50,3,6,21,115,Kentucky,Johnson County,2014,23252
50,3,6,21,117,Kentucky,Kenton County,2014,163623
50,3,6,21,119,Kentucky,Knott County,2014,15944
50,3,6,21,121,Kentucky,Knox County,2014,31540
50,3,6,21,123,Kentucky,Larue County,2014,14106
50,3,6,21,125,Kentucky,Laurel County,2014,59897
50,3,6,21,127,Kentucky,Lawrence County,2014,15878
50,3,6,21,129,Kentucky,Lee County,2014,6796
50,3,6,21,131,Kentucky,Leslie County,2014,10830
50,3,6,21,133,Kentucky,Letcher County,2014,23357
50,3,6,21,135,Kentucky,Lewis County,2014,13830
50,3,6,21,137,Kentucky,Lincoln County,2014,24429
50,3,6,21,139,Kentucky,Livingston County,2014,9329
50,3,6,21,141,Kentucky,Logan County,2014,26812
50,3,6,21,143,Kentucky,Lyon County,2014,8411
50,3,6,21,145,Kentucky,McCracken County,2014,65318
50,3,6,21,147,Kentucky,McCreary County,2014,17922
50,3,6,21,149,Kentucky,McLean County,2014,9407
50,3,6,21,151,Kentucky,Madison County,2014,87080
50,3,6,21,153,Kentucky,Magoffin County,2014,12980
50,3,6,21,155,Kentucky,Marion County,2014,19079
50,3,6,21,157,Kentucky,Marshall County,2014,30993
50,3,6,21,159,Kentucky,Martin County,2014,12494
50,3,6,21,161,Kentucky,Mason County,2014,17133
50,3,6,21,163,Kentucky,Meade County,2014,29086
50,3,6,21,165,Kentucky,Menifee County,2014,6304
50,3,6,21,167,Kentucky,Mercer County,2014,21360
50,3,6,21,169,Kentucky,Metcalfe County,2014,9997
50,3,6,21,171,Kentucky,Monroe County,2014,10674
50,3,6,21,173,Kentucky,Montgomery County,2014,27365
50,3,6,21,175,Kentucky,Morgan County,2014,13343
50,3,6,21,177,Kentucky,Muhlenberg County,2014,31302
50,3,6,21,179,Kentucky,Nelson County,2014,44858
50,3,6,21,181,Kentucky,Nicholas County,2014,7050
50,3,6,21,183,Kentucky,Ohio County,2014,23948
50,3,6,21,185,Kentucky,Oldham County,2014,63969
50,3,6,21,187,Kentucky,Owen County,2014,10657
50,3,6,21,189,Kentucky,Owsley County,2014,4502
50,3,6,21,191,Kentucky,Pendleton County,2014,14476
50,3,6,21,193,Kentucky,Perry County,2014,27554
50,3,6,21,195,Kentucky,Pike County,2014,62931
50,3,6,21,197,Kentucky,Powell County,2014,12349
50,3,6,21,199,Kentucky,Pulaski County,2014,63866
50,3,6,21,201,Kentucky,Robertson County,2014,2185
50,3,6,21,203,Kentucky,Rockcastle County,2014,16826
50,3,6,21,205,Kentucky,Rowan County,2014,24250
50,3,6,21,207,Kentucky,Russell County,2014,17787
50,3,6,21,209,Kentucky,Scott County,2014,51219
50,3,6,21,211,Kentucky,Shelby County,2014,45089
50,3,6,21,213,Kentucky,Simpson County,2014,17753
50,3,6,21,215,Kentucky,Spencer County,2014,17813
50,3,6,21,217,Kentucky,Taylor County,2014,25360
50,3,6,21,219,Kentucky,Todd County,2014,12429
50,3,6,21,221,Kentucky,Trigg County,2014,14131
50,3,6,21,223,Kentucky,Trimble County,2014,8722
50,3,6,21,225,Kentucky,Union County,2014,15072
50,3,6,21,227,Kentucky,Warren County,2014,121394
50,3,6,21,229,Kentucky,Washington County,2014,11901
50,3,6,21,231,Kentucky,Wayne County,2014,20618
50,3,6,21,233,Kentucky,Webster County,2014,13184
50,3,6,21,235,Kentucky,Whitley County,2014,35833
50,3,6,21,237,Kentucky,Wolfe County,2014,7252
50,3,6,21,239,Kentucky,Woodford County,2014,25586
40,3,7,22,0,Louisiana,Louisiana,2014,4644013
50,3,7,22,1,Louisiana,Acadia Parish,2014,62667
50,3,7,22,3,Louisiana,Allen Parish,2014,25714
50,3,7,22,5,Louisiana,Ascension Parish,2014,117282
50,3,7,22,7,Louisiana,Assumption Parish,2014,23047
50,3,7,22,9,Louisiana,Avoyelles Parish,2014,41088
50,3,7,22,11,Louisiana,Beauregard Parish,2014,36239
50,3,7,22,13,Louisiana,Bienville Parish,2014,13782
50,3,7,22,15,Louisiana,Bossier Parish,2014,124868
50,3,7,22,17,Louisiana,Caddo Parish,2014,252605
50,3,7,22,19,Louisiana,Calcasieu Parish,2014,196570
50,3,7,22,21,Louisiana,Caldwell Parish,2014,9950
50,3,7,22,23,Louisiana,Cameron Parish,2014,6726
50,3,7,22,25,Louisiana,Catahoula Parish,2014,10129
50,3,7,22,27,Louisiana,Claiborne Parish,2014,16402
50,3,7,22,29,Louisiana,Concordia Parish,2014,20479
50,3,7,22,31,Louisiana,De Soto Parish,2014,27061
50,3,7,22,33,Louisiana,East Baton Rouge Parish,2014,445119
50,3,7,22,35,Louisiana,East Carroll Parish,2014,7445
50,3,7,22,37,Louisiana,East Feliciana Parish,2014,19677
50,3,7,22,39,Louisiana,Evangeline Parish,2014,33758
50,3,7,22,41,Louisiana,Franklin Parish,2014,20432
50,3,7,22,43,Louisiana,Grant Parish,2014,22356
50,3,7,22,45,Louisiana,Iberia Parish,2014,73724
50,3,7,22,47,Louisiana,Iberville Parish,2014,33131
50,3,7,22,49,Louisiana,Jackson Parish,2014,15989
50,3,7,22,51,Louisiana,Jefferson Parish,2014,434078
50,3,7,22,53,Louisiana,Jefferson Davis Parish,2014,31447
